isApproved,file_size,docType,modified/upload_date,docName,content,tags,embedding,Area_Rating,Criteria_Completion_Score,Days_Until_Deadline,docID,employeeID,programID
False,300636,application/pdf,2026-04-19,Document_Title_104.pdf,Draft version of compliance document with formatting issues and missing sections.,"{legal,governance,draft,final}","[0.4,-0.26,0.71,-0.44,-0.64,-0.74,0.15,-0.54,-0.8,-0.46]",2.9,7,35 days,104,emp-668,4
True,444450,application/pdf,2026-02-08,Document_Title_105.pdf,"Final, approved strategic plan with all criteria met. Quality check passed.","{plan,legal,project,marketing,governance,final}","[-0.76,0.73,0.93,-0.6,0.15,0.3,-0.65,0.56,-0.29,0.35]",3.7,8,1 days,105,fac-893,4
True,350441,application/pdf,2026-04-29,Assessment_Report_106.pdf,"Final, approved assessment report with all criteria met. Quality check passed.","{report,finance,project,final}","[0.4,-0.84,-0.67,-0.79,-0.87,0.76,0.1,-0.95,-0.21,0.53]",3.9,10,10 days,106,user-206,3
True,368320,application/pdf,2026-04-10,Compliance_Document_107.pdf,Well-structured compliance document meeting all accreditation requirements.,"{project,marketing,audit,governance,compliance}","[-0.12,-0.27,-0.48,-0.39,-1.0,0.63,0.7,-0.31,-0.06,-0.98]",4.1,9,16 days,107,fac-873,4
False,19104,application/pdf,2026-03-16,Document_Title_108.pdf,Incomplete student handbook requiring significant revisions.,"{project,marketing,safety,draft,final}","[0.27,0.24,-0.46,0.25,-0.62,-0.96,-0.9,0.07,-0.63,-0.8]",3.0,7,1 days,108,staff-228,4
False,7955,application/pdf,2026-02-08,Safety_Manual_109.pdf,Incomplete safety manual requiring significant revisions.,"{manual,project,draft}","[-0.93,-0.08,0.54,0.04,0.96,-0.05,0.36,-0.38,-0.35,0.26]",2.2,4,14 days,109,user-862,5
True,1069211,application/pdf,2026-06-13,Research_Report_110.pdf,"Final, approved research report with all criteria met. Quality check passed.","{report,finance,final}","[0.99,0.25,-0.88,0.29,0.4,0.58,-0.75,-0.53,0.96,0.58]",4.7,8,24 days,110,staff-924,4
False,386365,application/pdf,2026-04-07,Safety_Manual_111.pdf,Draft version of safety manual with formatting issues and missing sections.,"{manual,legal,project,compliance,safety,draft}","[0.77,0.24,-0.27,0.24,-0.36,-0.87,0.93,0.64,-0.62,0.37]",3.4,6,9 days,111,emp-727,3
False,372666,application/pdf,2026-01-29,Quality_Plan_112.pdf,Draft version of quality plan with formatting issues and missing sections.,"{plan,marketing,curriculum,governance,final}","[0.66,-0.06,0.28,-0.28,0.49,0.78,0.64,0.59,-0.88,0.23]",3.1,3,43 days,112,user-851,1
False,726387,application/pdf,2026-05-13,Student_Handbook_113.pdf,Preliminary student handbook lacking required documentation and analysis.,"{legal,finance,audit,compliance,draft}","[0.27,0.65,-0.35,-0.52,0.09,-0.25,0.1,0.49,-0.28,-0.1]",2.3,5,15 days,113,fac-100,1
False,296376,application/pdf,2026-02-04,Student_Handbook_114.pdf,Draft student handbook with critical errors and missing mandatory attachments.,"{legal,marketing,draft}","[0.14,-0.57,-0.85,-0.35,-0.03,-0.02,0.8,0.41,0.64,-0.81]",1.7,3,Late by 5 days,114,staff-138,5
True,558639,application/pdf,2026-03-27,Document_Title_115.pdf,Well-structured strategic plan meeting all accreditation requirements.,"{plan,marketing,project,curriculum,quality,final}","[-0.83,0.14,-0.9,-0.2,-0.83,0.0,0.55,-0.74,-0.73,0.12]",4.1,8,28 days,115,fac-504,5
True,871403,application/pdf,2026-05-15,Document_Title_116.pdf,Comprehensive faculty handbook with detailed analysis and clear methodology.,"{hr,finance,final,draft}","[-0.89,0.9,0.85,0.74,0.64,-0.97,0.39,-0.78,-0.1,-0.95]",4.2,9,5 days,116,emp-857,5
False,648684,application/pdf,2026-03-08,Faculty_Handbook_117.pdf,Draft faculty handbook with critical errors and missing mandatory attachments.,"{hr,safety,draft}","[-0.03,0.19,-0.82,-0.6,0.93,0.12,0.42,-0.92,0.84,-0.39]",1.5,5,40 days,117,fac-502,2
True,214503,application/pdf,2026-04-01,Policy_Manual_118.pdf,High-quality policy manual demonstrating compliance with standards.,"{manual,marketing,final}","[0.08,-0.59,-0.72,0.08,0.6,0.73,-0.38,0.41,0.05,-0.73]",4.3,9,16 days,118,emp-771,5
False,186103,application/pdf,2026-05-17,Document_Title_119.pdf,"Curriculum Guide in development stage, missing key components for approval.","{guide,finance,draft}","[0.13,-0.54,-0.54,0.37,-0.28,0.38,-0.05,0.0,0.21,0.42]",3.2,3,Late by 2 days,119,staff-288,4
True,423484,application/pdf,2026-02-19,Annual_Report_120.pdf,Well-structured annual report meeting all accreditation requirements.,"{report,legal,audit,hr,curriculum,safety,final}","[-0.21,0.47,0.12,0.03,0.26,-0.9,-0.42,-0.2,-0.39,0.66]",3.8,8,27 days,120,fac-270,4
True,53598,application/pdf,2026-06-26,Student_Handbook_121.pdf,Comprehensive student handbook with detailed analysis and clear methodology.,"{legal,quality,draft}","[0.27,-0.83,0.41,0.45,0.95,0.22,-0.68,0.1,-0.91,-0.66]",4.5,9,10 days,121,staff-679,2
False,86888,application/pdf,2026-01-14,Document_Title_122.pdf,"Curriculum Guide in development stage, missing key components for approval.","{guide,marketing,safety,governance,draft,final}","[0.76,-0.44,0.26,0.64,-0.58,-0.63,-0.89,-0.3,-0.71,-0.94]",2.6,5,20 days,122,staff-439,1
True,123453,application/pdf,2026-02-11,Policy_Manual_123.pdf,Well-structured policy manual meeting all accreditation requirements.,"{manual,project,compliance,final}","[-0.78,0.46,0.26,0.97,-0.03,0.38,0.87,0.97,-0.43,0.22]",4.5,9,40 days,123,staff-365,5
True,210521,application/pdf,2026-02-03,Compliance_Document_124.pdf,"Final, approved compliance document with all criteria met. Quality check passed.","{marketing,finance,final}","[-0.38,0.01,-0.35,-0.99,0.37,-0.32,0.45,0.23,-0.94,-0.65]",4.4,7,32 days,124,staff-953,3
False,268774,application/pdf,2026-01-10,Document_Title_125.pdf,Draft version of procedure manual with formatting issues and missing sections.,"{manual,legal,governance}","[-0.77,0.56,-0.38,0.72,0.42,-0.46,-0.83,0.75,-0.26,0.66]",3.6,4,31 days,125,staff-321,5
False,221196,application/pdf,2026-01-10,Student_Handbook_126.pdf,"Student Handbook in development stage, missing key components for approval.","{hr,audit,marketing,governance,curriculum,draft}","[-0.33,0.78,-0.79,0.53,0.49,-0.96,0.52,0.28,-0.58,-0.6]",4.0,3,Late by 2 days,126,staff-383,5
False,158365,application/pdf,2026-03-11,Quality_Plan_127.pdf,"Quality Plan in development stage, missing key components for approval.","{plan,hr,project,audit,draft}","[0.26,0.38,-0.11,-0.29,-0.34,-0.6,0.52,0.62,-0.84,0.85]",2.6,4,18 days,127,fac-681,2
True,782534,application/pdf,2026-04-30,Document_Title_128.pdf,Well-structured assessment report meeting all accreditation requirements.,"{report,hr,curriculum,final}","[-0.3,0.15,0.02,-0.19,0.43,-0.79,0.11,-0.86,-0.4,-0.08]",4.9,10,20 days,128,fac-344,5
True,605806,application/pdf,2026-04-09,Faculty_Handbook_129.pdf,High-quality faculty handbook demonstrating compliance with standards.,"{legal,curriculum,final}","[-0.24,-0.01,0.32,-0.82,0.63,0.77,0.81,0.27,-1.0,-0.71]",4.3,8,14 days,129,emp-563,5
True,328002,application/pdf,2026-04-25,Student_Handbook_130.pdf,Complete student handbook with thorough documentation and evidence.,"{hr,finance,governance,final}","[-0.13,-0.58,-0.65,-0.72,0.11,0.69,-0.28,-0.17,-0.42,0.75]",4.1,7,44 days,130,emp-237,1
True,200990,application/pdf,2026-05-05,Document_Title_131.pdf,"Final, approved assessment report with all criteria met. Quality check passed.","{report,marketing,project,curriculum}","[-0.04,0.38,-0.72,0.46,0.97,0.97,0.56,-0.07,-0.84,0.78]",3.5,8,9 days,131,user-351,4
True,370600,application/pdf,2026-01-20,Procedure_Manual_132.pdf,"Final, approved procedure manual with all criteria met. Quality check passed.","{manual,project,governance,final,draft}","[0.25,-0.43,-0.83,0.01,0.7,-0.44,-0.73,-0.44,0.72,-0.97]",3.8,9,35 days,132,user-718,2
True,370587,application/pdf,2026-04-25,Document_Title_133.pdf,"Final, approved compliance document with all criteria met. Quality check passed.","{project,quality,final}","[-0.47,0.64,-0.89,-0.07,-0.05,-0.05,0.9,0.84,-0.53,0.37]",4.9,10,12 days,133,fac-585,3
False,153962,application/pdf,2026-01-04,Curriculum_Guide_134.pdf,Draft curriculum guide with critical errors and missing mandatory attachments.,"{guide,project,marketing,finance,compliance,quality,draft,final}","[-0.98,-0.8,-0.79,-0.11,-0.56,-0.43,-0.61,-0.95,-0.82,0.88]",2.6,7,29 days,134,emp-713,1
True,70291,application/pdf,2026-06-04,Document_Title_135.pdf,"Final, approved safety manual with all criteria met. Quality check passed.","{manual,hr,audit,compliance}","[-0.86,0.96,-0.6,-0.21,0.29,-0.78,0.08,-0.14,0.23,-0.79]",4.5,6,43 days,135,fac-832,3
False,7307,application/pdf,2026-05-27,Assessment_Report_136.pdf,Preliminary assessment report lacking required documentation and analysis.,"{report,finance,hr,audit,safety,curriculum,draft}","[-0.39,-0.89,0.99,0.29,-0.27,0.71,-0.32,0.68,0.52,-0.42]",2.7,6,29 days,136,emp-280,5
True,376414,application/pdf,2026-02-18,Document_Title_137.pdf,Complete policy manual with thorough documentation and evidence.,"{manual,legal,final}","[0.61,0.33,-0.08,0.36,0.75,-0.7,0.16,0.85,-0.93,-0.72]",4.5,8,25 days,137,user-582,5
True,370150,application/pdf,2026-02-03,Policy_Manual_138.pdf,Well-structured policy manual meeting all accreditation requirements.,"{manual,project,governance,quality,final}","[0.19,-0.33,-0.76,-0.72,-0.17,0.39,0.11,-0.12,0.85,-0.92]",4.2,10,41 days,138,user-910,5
False,33194,application/pdf,2026-05-05,Strategic_Plan_139.pdf,"Strategic Plan in development stage, missing key components for approval.","{plan,legal,project,audit,draft,final}","[0.24,0.73,0.97,0.02,-0.07,0.25,-0.58,-0.89,-0.77,-0.7]",1.4,4,1 days,139,fac-609,2
True,51302,application/pdf,2026-01-14,Document_Title_140.pdf,Comprehensive curriculum guide with detailed analysis and clear methodology.,"{guide,project,compliance,quality}","[-0.17,-0.6,0.78,-0.85,0.17,-0.89,-0.13,-0.57,0.22,-0.64]",5.0,10,19 days,140,staff-239,4
False,213004,application/pdf,2026-03-11,Safety_Manual_141.pdf,"Safety Manual in development stage, missing key components for approval.","{manual,marketing,finance,hr,governance,draft}","[-0.07,-0.97,-0.14,0.75,-0.5,-0.13,-0.56,0.85,0.89,0.83]",3.6,6,9 days,141,user-527,1
True,414552,application/pdf,2026-05-10,Document_Title_142.pdf,Complete policy manual with thorough documentation and evidence.,"{manual,audit,marketing,hr,safety}","[0.74,0.25,0.41,-1.0,0.25,-0.23,0.38,0.06,-0.41,0.51]",3.6,8,34 days,142,emp-906,1
False,410750,application/pdf,2026-01-15,Document_Title_143.pdf,Draft version of compliance document with formatting issues and missing sections.,"{audit,marketing,finance,quality,compliance,draft,final}","[-0.87,-0.31,-0.03,0.05,-0.75,0.42,0.36,0.07,-0.42,0.24]",1.7,5,44 days,143,user-292,4
False,1174995,application/pdf,2026-03-15,Assessment_Report_144.pdf,Incomplete assessment report requiring significant revisions.,"{report,project,hr,legal,draft}","[0.04,-0.33,0.16,0.31,0.57,-0.03,0.33,0.06,0.1,-0.08]",3.8,7,Late by 2 days,144,emp-908,3
True,99449,application/pdf,2026-05-04,Document_Title_145.pdf,Complete curriculum guide with thorough documentation and evidence.,"{guide,hr}","[-0.63,0.12,-0.93,-0.37,-0.31,-0.25,0.08,-0.67,-0.4,0.84]",4.6,7,19 days,145,fac-611,2
True,407267,application/pdf,2026-01-02,Annual_Report_146.pdf,Well-structured annual report meeting all accreditation requirements.,"{report,finance,audit,legal,final}","[-0.56,0.87,-0.44,-0.95,0.08,-0.11,0.34,-0.83,0.02,-0.61]",4.3,8,Late by 9 days,146,staff-717,5
True,1965151,application/pdf,2026-06-20,Research_Report_147.pdf,High-quality research report demonstrating compliance with standards.,"{report,audit,project,finance,governance,curriculum,final}","[-0.87,0.92,0.51,-0.82,-0.18,0.83,-0.17,0.11,0.42,0.51]",5.0,8,10 days,147,emp-304,2
False,282208,application/pdf,2026-01-11,Strategic_Plan_148.pdf,Draft strategic plan with critical errors and missing mandatory attachments.,"{plan,project,finance,hr}","[-0.28,-0.04,-0.13,-0.48,0.37,0.95,0.64,-0.25,0.47,-0.96]",3.0,5,Late by 5 days,148,staff-266,5
False,271719,application/pdf,2026-06-27,Document_Title_149.pdf,Incomplete policy manual requiring significant revisions.,"{manual,project,legal,draft}","[0.04,-0.25,-0.03,-0.32,0.82,-0.8,-0.69,-0.56,-0.62,0.79]",3.4,5,11 days,149,user-527,4
True,187606,application/pdf,2026-01-05,Assessment_Report_150.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,hr,project,marketing,safety,final,draft}","[-0.06,0.82,-0.91,-0.4,-0.98,-0.81,-0.75,0.2,0.18,-0.6]",3.5,8,20 days,150,staff-129,1
False,286899,application/pdf,2026-03-13,Document_Title_151.pdf,Draft curriculum guide with critical errors and missing mandatory attachments.,"{guide,marketing,safety,compliance,final}","[-0.29,-0.24,-0.57,-0.54,-0.77,0.97,-0.75,-0.78,-0.73,0.52]",3.1,6,Late by 6 days,151,staff-670,1
True,171343,application/pdf,2026-04-09,Assessment_Report_152.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,marketing,hr,final}","[0.48,0.78,-0.66,-0.27,-0.6,-0.6,0.69,-0.19,-0.53,-0.15]",3.6,8,39 days,152,fac-385,5
True,438921,application/pdf,2026-06-14,Compliance_Document_153.pdf,Comprehensive compliance document with detailed analysis and clear methodology.,"{audit,compliance,quality,final}","[0.04,-0.02,-0.07,-0.41,-0.0,0.01,0.08,0.62,0.08,-0.96]",4.8,8,Late by 6 days,153,user-540,1
False,472151,application/pdf,2026-04-07,Document_Title_154.pdf,Draft strategic plan with critical errors and missing mandatory attachments.,"{plan,legal,audit,safety,compliance,final}","[-0.91,0.67,-0.3,0.48,-0.95,0.78,-0.32,-0.81,-0.31,-0.29]",2.7,2,3 days,154,staff-157,2
False,427260,application/pdf,2026-06-01,Faculty_Handbook_155.pdf,Incomplete faculty handbook requiring significant revisions.,"{marketing,audit,governance,draft}","[0.01,0.53,-0.32,0.23,-0.27,-0.13,-0.01,0.69,0.57,0.68]",1.5,3,45 days,155,emp-394,3
False,330690,application/pdf,2026-04-13,Document_Title_156.pdf,"Policy Manual in development stage, missing key components for approval.","{manual,audit,compliance}","[-0.96,0.41,0.73,0.15,-0.57,0.92,0.48,-0.07,0.87,0.07]",3.5,7,Late by 10 days,156,fac-679,1
True,1029904,application/pdf,2026-02-07,Document_Title_157.pdf,Comprehensive research report with detailed analysis and clear methodology.,"{report,legal,safety,final}","[-0.45,-0.94,0.58,-0.44,0.1,0.29,-0.92,0.44,0.56,-0.89]",3.9,6,44 days,157,user-421,5
True,497160,application/pdf,2026-04-15,Student_Handbook_158.pdf,Complete student handbook with thorough documentation and evidence.,"{finance,project,final}","[0.73,-0.89,0.07,0.4,-0.77,0.09,-0.05,-0.51,-0.44,0.57]",4.6,9,Late by 2 days,158,emp-471,4
True,186570,application/pdf,2026-01-06,Safety_Manual_159.pdf,Complete safety manual with thorough documentation and evidence.,"{manual,finance,quality,draft}","[0.76,0.53,-0.19,-0.93,0.73,0.65,0.88,-0.06,-0.17,0.68]",5.0,9,39 days,159,fac-997,1
True,172732,application/pdf,2026-01-17,Document_Title_160.pdf,"Final, approved curriculum guide with all criteria met. Quality check passed.","{guide,project,finance,audit,safety,final}","[0.19,-0.34,-0.44,-0.83,-0.26,-0.21,-0.25,0.67,0.14,-0.96]",3.7,7,39 days,160,user-671,5
False,66649,application/pdf,2026-04-29,Procedure_Manual_161.pdf,Incomplete procedure manual requiring significant revisions.,"{manual,finance,project,legal,safety,draft}","[0.99,-0.43,0.35,-0.16,-0.18,-0.71,-0.42,-0.48,0.24,0.81]",2.7,2,45 days,161,staff-696,4
False,9364,application/pdf,2026-03-24,Document_Title_162.pdf,Preliminary assessment report lacking required documentation and analysis.,"{report,legal,governance,safety,draft}","[0.78,-0.92,-0.64,-0.66,-0.01,-0.32,-0.06,-0.82,0.42,-0.13]",4.1,5,Late by 7 days,162,staff-219,3
True,291730,application/pdf,2026-03-13,Document_Title_163.pdf,Complete policy manual with thorough documentation and evidence.,"{manual,legal,finance,safety,governance,final}","[-0.29,0.42,-0.03,-0.01,0.69,0.73,-0.75,-0.81,0.74,-0.64]",3.5,6,28 days,163,emp-867,5
False,372675,application/pdf,2026-05-30,Student_Handbook_164.pdf,Draft version of student handbook with formatting issues and missing sections.,"{hr,draft}","[0.91,0.19,-0.99,0.94,0.31,0.9,-0.35,0.46,0.47,0.91]",2.5,3,1 days,164,emp-316,1
True,49116,application/pdf,2026-01-19,Procedure_Manual_165.pdf,Complete procedure manual with thorough documentation and evidence.,"{manual,marketing,finance,legal,curriculum,compliance,final}","[0.13,-0.15,0.51,0.62,0.23,-0.13,-0.15,-0.92,-0.32,-0.07]",3.7,10,39 days,165,emp-763,2
True,1437330,application/pdf,2026-05-15,Document_Title_166.pdf,High-quality annual report demonstrating compliance with standards.,"{report,audit,governance,compliance,final}","[0.48,-0.07,0.57,0.69,-0.91,-0.17,0.41,-0.37,0.45,0.51]",3.3,10,30 days,166,fac-738,3
True,231284,application/pdf,2026-02-24,Quality_Plan_167.pdf,Comprehensive quality plan with detailed analysis and clear methodology.,"{plan,hr,finance,final,draft}","[-0.62,-0.95,-0.04,-0.71,-0.52,0.68,0.72,0.08,-0.83,0.54]",4.5,10,39 days,167,emp-585,4
True,109913,application/pdf,2026-06-29,Policy_Manual_168.pdf,Comprehensive policy manual with detailed analysis and clear methodology.,"{manual,audit,project,governance,safety,final,draft}","[-0.37,-0.87,0.79,-0.17,-0.05,-0.01,0.88,-0.31,0.4,-0.96]",5.0,7,32 days,168,staff-843,2
True,566755,application/pdf,2026-05-10,Annual_Report_169.pdf,Complete annual report with thorough documentation and evidence.,"{report,finance,final,draft}","[-0.01,-0.53,0.11,1.0,-0.28,-0.48,0.35,-0.65,0.72,0.01]",4.1,9,44 days,169,user-445,4
True,176550,application/pdf,2026-05-24,Document_Title_170.pdf,"Final, approved assessment report with all criteria met. Quality check passed.","{report,marketing,hr,project,curriculum,quality,final}","[-0.42,-0.12,0.01,0.47,-0.8,0.29,-0.33,-0.72,0.7,-0.12]",4.4,5,17 days,170,fac-887,1
False,596672,application/pdf,2026-03-29,Faculty_Handbook_171.pdf,"Faculty Handbook in development stage, missing key components for approval.",{audit},"[-0.83,-0.37,0.96,-0.67,-0.88,0.52,0.32,0.28,0.81,-0.88]",3.9,8,11 days,171,staff-529,4
True,179552,application/pdf,2026-03-22,Document_Title_172.pdf,Well-structured procedure manual meeting all accreditation requirements.,"{manual,hr,governance,compliance,final}","[0.78,0.08,-0.48,0.66,-0.39,-0.15,0.01,0.46,0.68,-0.48]",4.2,8,Late by 1 days,172,staff-226,1
True,255267,application/pdf,2026-03-18,Procedure_Manual_173.pdf,Well-structured procedure manual meeting all accreditation requirements.,"{manual,finance,safety,governance,final,draft}","[-0.11,-0.26,0.05,0.18,0.04,-0.21,-0.47,-0.0,-0.15,-0.12]",4.0,10,1 days,173,fac-849,4
True,73324,application/pdf,2026-05-05,Curriculum_Guide_174.pdf,Well-structured curriculum guide meeting all accreditation requirements.,"{guide,legal,project,compliance,final}","[-0.16,0.87,-0.39,-0.43,-0.63,0.48,-1.0,0.1,-0.86,-0.91]",3.9,6,9 days,174,fac-686,3
True,202116,application/pdf,2026-04-07,Compliance_Document_175.pdf,High-quality compliance document demonstrating compliance with standards.,"{hr,finance,project,compliance,curriculum,final,draft}","[0.52,0.91,0.04,0.5,0.01,-0.96,0.32,0.06,0.92,-0.45]",4.6,10,39 days,175,emp-351,5
True,3737845,application/pdf,2026-06-05,Annual_Report_176.pdf,Comprehensive annual report with detailed analysis and clear methodology.,"{report,audit,finance,final}","[-0.4,-0.8,-0.72,0.79,-0.48,0.88,0.8,-0.9,-0.52,0.19]",3.7,6,38 days,176,emp-604,5
False,301343,application/pdf,2026-03-10,Research_Report_177.pdf,"Research Report in development stage, missing key components for approval.","{report,legal,quality,governance,draft}","[-1.0,-0.07,0.66,-0.42,0.94,-1.0,0.87,-0.04,0.2,0.68]",2.3,7,30 days,177,fac-459,2
True,172488,application/pdf,2026-01-12,Document_Title_178.pdf,"Final, approved compliance document with all criteria met. Quality check passed.","{project,compliance,final}","[0.38,0.29,-1.0,-0.05,0.8,0.35,-0.17,0.79,0.41,0.52]",5.0,10,35 days,178,user-906,1
False,19587,application/pdf,2026-06-22,Document_Title_179.pdf,"Research Report in development stage, missing key components for approval.","{report,finance,project,audit,curriculum,draft}","[-0.61,0.64,-0.21,0.74,0.14,-0.01,0.1,0.32,0.13,0.36]",3.1,7,25 days,179,emp-166,5
True,73405,application/pdf,2026-03-08,Document_Title_180.pdf,Well-structured curriculum guide meeting all accreditation requirements.,"{guide,project,safety,governance,final}","[0.84,0.06,-0.37,-0.22,-0.33,0.76,0.62,0.98,-0.55,0.38]",4.9,10,Late by 4 days,180,user-355,2
True,56474,application/pdf,2026-06-10,Curriculum_Guide_181.pdf,Complete curriculum guide with thorough documentation and evidence.,"{guide,audit,marketing,hr}","[0.7,-0.87,-0.74,0.84,-0.12,-0.4,0.25,-0.87,0.36,0.12]",3.7,8,2 days,181,staff-970,4
True,1288490,application/pdf,2026-04-16,Document_Title_182.pdf,High-quality strategic plan demonstrating compliance with standards.,"{plan,marketing,curriculum,quality,draft}","[-0.16,0.45,-0.11,-0.51,0.59,-0.88,-0.38,-0.13,0.92,0.51]",4.3,5,39 days,182,staff-697,5
False,120917,application/pdf,2026-06-04,Document_Title_183.pdf,Incomplete curriculum guide requiring significant revisions.,"{guide,project,audit,legal,governance,compliance}","[0.75,0.82,-0.01,0.84,0.28,0.39,-0.07,-0.57,-0.04,0.54]",3.4,9,24 days,183,staff-926,4
True,966212,application/pdf,2026-01-02,Document_Title_184.pdf,Comprehensive faculty handbook with detailed analysis and clear methodology.,"{finance,final}","[0.35,-0.24,0.57,-0.78,0.87,-0.39,-0.52,0.62,0.32,0.88]",5.0,8,5 days,184,fac-999,1
True,187148,application/pdf,2026-02-18,Assessment_Report_185.pdf,High-quality assessment report demonstrating compliance with standards.,"{report,hr,audit,project,final}","[0.04,-0.64,0.42,0.05,-0.03,0.91,-0.05,0.16,0.28,0.58]",5.0,9,25 days,185,user-312,2
True,345770,application/pdf,2026-04-12,Document_Title_186.pdf,Well-structured faculty handbook meeting all accreditation requirements.,"{legal,audit,compliance,final,draft}","[-0.85,0.8,-0.41,0.0,0.09,-0.84,-0.45,-0.54,-0.76,-0.28]",4.4,10,28 days,186,emp-441,2
False,178710,application/pdf,2026-06-24,Procedure_Manual_187.pdf,"Procedure Manual in development stage, missing key components for approval.","{manual,finance,project,quality,safety,draft}","[0.45,-0.08,0.58,-0.37,-0.62,0.54,0.4,-0.58,-0.1,0.12]",3.1,6,Late by 4 days,187,staff-242,5
False,233411,application/pdf,2026-01-03,Curriculum_Guide_188.pdf,Draft curriculum guide with critical errors and missing mandatory attachments.,"{guide,finance,audit,draft,final}","[0.92,0.28,-0.39,-0.66,0.35,-0.64,0.65,0.21,-0.95,-0.6]",2.2,6,43 days,188,fac-390,2
False,649868,application/pdf,2026-01-18,Document_Title_189.pdf,Preliminary faculty handbook lacking required documentation and analysis.,"{marketing,compliance,quality,draft}","[0.98,-0.11,0.65,0.21,-0.51,-0.34,0.14,-0.02,-0.07,-0.92]",1.6,7,24 days,189,user-394,4
False,346897,application/pdf,2026-04-11,Quality_Plan_190.pdf,Draft quality plan with critical errors and missing mandatory attachments.,"{plan,audit,marketing,final}","[0.56,-0.18,-0.67,-0.59,-0.91,-0.95,0.28,0.35,-0.08,-0.31]",2.5,7,12 days,190,fac-976,2
True,13211,application/pdf,2026-01-30,Document_Title_191.pdf,"Final, approved strategic plan with all criteria met. Quality check passed.","{plan,project,audit,finance,final,draft}","[-0.28,-0.57,-0.93,0.35,-0.57,0.39,0.67,0.62,0.28,0.43]",3.3,7,9 days,191,user-499,3
False,1519569,application/pdf,2026-01-13,Document_Title_192.pdf,"Annual Report in development stage, missing key components for approval.","{report,finance,hr,audit,curriculum,compliance,draft}","[0.08,0.88,-0.76,-0.57,-0.29,-0.65,-0.2,-0.37,-0.22,-0.08]",3.9,7,Late by 4 days,192,user-773,3
False,43036,application/pdf,2026-01-18,Procedure_Manual_193.pdf,Draft version of procedure manual with formatting issues and missing sections.,"{manual,legal}","[0.48,0.01,0.41,-0.97,-0.96,0.52,-0.75,-0.53,-0.14,-0.51]",3.3,6,Late by 7 days,193,user-161,2
True,246824,application/pdf,2026-02-08,Quality_Plan_194.pdf,Well-structured quality plan meeting all accreditation requirements.,"{plan,marketing}","[0.39,-0.56,0.75,0.04,-0.63,0.26,-0.87,-0.02,0.91,-0.9]",4.0,8,42 days,194,emp-309,2
True,625507,application/pdf,2026-02-22,Assessment_Report_195.pdf,Well-structured assessment report meeting all accreditation requirements.,"{report,finance,audit,safety,final}","[0.59,-0.96,-0.24,0.71,0.52,0.84,0.19,-0.69,0.45,-0.49]",4.4,10,6 days,195,fac-413,4
False,342731,application/pdf,2026-05-04,Student_Handbook_196.pdf,Preliminary student handbook lacking required documentation and analysis.,"{hr,project,governance,draft}","[0.5,-0.3,0.42,0.27,-0.26,-0.88,-0.23,-0.15,-0.51,-0.04]",2.4,6,9 days,196,staff-746,1
True,102533,application/pdf,2026-03-08,Document_Title_197.pdf,Comprehensive safety manual with detailed analysis and clear methodology.,"{manual,legal,marketing,audit,compliance,safety}","[0.15,0.6,0.63,-0.46,-0.58,0.5,0.4,-0.99,-0.66,-0.02]",3.7,10,44 days,197,user-171,4
False,664693,application/pdf,2026-04-21,Document_Title_198.pdf,Preliminary research report lacking required documentation and analysis.,"{report,marketing,hr,finance,draft}","[-0.94,-0.53,-0.03,0.52,-0.98,-0.47,0.91,0.33,0.58,-0.92]",3.3,7,24 days,198,emp-634,1
False,424173,application/pdf,2026-03-10,Strategic_Plan_199.pdf,Draft version of strategic plan with formatting issues and missing sections.,"{plan,finance,hr,marketing,compliance,quality,draft}","[0.32,-0.99,0.28,0.88,-0.36,0.27,0.75,0.94,0.47,0.36]",1.7,9,Late by 8 days,199,emp-721,4
True,441263,application/pdf,2026-01-21,Document_Title_200.pdf,Comprehensive strategic plan with detailed analysis and clear methodology.,"{plan,hr,audit,governance,quality,final,draft}","[0.99,-0.94,0.86,-0.35,-0.23,-0.44,0.44,0.33,0.9,0.34]",5.0,9,31 days,200,emp-647,4
False,398967,application/pdf,2026-02-27,Assessment_Report_201.pdf,"Assessment Report in development stage, missing key components for approval.","{report,legal,governance}","[0.69,0.96,-0.36,-0.27,0.36,0.59,0.04,0.2,-0.56,-0.21]",2.2,7,Late by 10 days,201,fac-423,2
True,287056,application/pdf,2026-06-24,Student_Handbook_202.pdf,"Final, approved student handbook with all criteria met. Quality check passed.","{finance,project,hr}","[0.32,0.7,0.98,0.1,-0.33,0.36,0.98,0.52,-0.22,0.06]",4.4,8,39 days,202,staff-389,2
True,231450,application/pdf,2026-01-25,Safety_Manual_203.pdf,Well-structured safety manual meeting all accreditation requirements.,"{manual,audit,finance,final}","[-0.77,0.03,-0.32,-0.13,-0.7,0.45,-0.51,-0.76,-0.21,-0.39]",4.3,6,38 days,203,emp-768,4
True,376658,application/pdf,2026-06-18,Document_Title_204.pdf,High-quality safety manual demonstrating compliance with standards.,"{manual,audit,project,governance,final}","[0.63,-0.96,0.11,0.07,0.62,-0.02,0.04,0.17,0.43,0.58]",5.0,6,30 days,204,user-871,2
